timestamp,attack_type,src_ip,dst_ip,dst_port,protocol,info
1752521526.759425,BruteForce,192.168.1.42,172.66.1.46,443,,Attempts: 200
1752521526.837116,BruteForce,192.168.1.42,172.66.1.46,443,,Attempts: 200
1752521540.687812,Exfiltration,192.168.1.42,,,,Total bytes sent: 10000006
1752521555.986916,BruteForce,192.168.1.3,192.168.1.42,50146,,Attempts: 200
1752521580.768213,BruteForce,172.67.26.165,192.168.1.42,51729,,Attempts: 200
1752521644.381182,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521644.389084,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521644.39737,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521644.401324,DDoS,,192.168.1.42,,,Packets/sec: 1001
1752521644.40695,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521646.001432,BruteForce,192.168.1.3,192.168.1.42,50146,,Attempts: 200
1752521647.32895,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521647.335276,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521649.162575,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521649.174776,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521649.185627,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521649.195959,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521649.208369,DDoS,,192.168.1.42,,,Packets/sec: 1001
1752521649.208386,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521649.217762,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521649.225408,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521649.239599,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521649.249797,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521649.257996,DDoS,,192.168.1.42,,,Packets/sec: 1001
1752521649.259357,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521649.268929,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521649.278818,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521649.287085,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521649.29664,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521649.3058,DDoS,,192.168.1.42,,,Packets/sec: 1001
1752521649.305811,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521649.31403,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521700.068149,BruteForce,192.168.1.3,192.168.1.42,50146,,Attempts: 200
1752521700.985703,BruteForce,192.168.1.7,192.168.1.42,50147,,Attempts: 200
1752521773.484946,BruteForce,192.168.1.3,192.168.1.42,50146,,Attempts: 200
1752521627.996078,LongFlow,192.168.1.42,142.250.176.4,443,UDP,Duration: 240.27 sec
1752521797.101872,PortScan,192.168.1.42,,,,Ports scanned: 300
1752521797.77209,PortScan,192.168.1.42,,,,Ports scanned: 300
1752521798.431869,PortScan,192.168.1.42,,,,Ports scanned: 300
1752521799.099676,PortScan,192.168.1.42,,,,Ports scanned: 300
1752521671.620134,LongFlow,3.168.147.67,192.168.1.42,51699,TCP,Duration: 262.88 sec
1752521672.0183,LongFlow,192.168.1.42,18.154.132.117,443,TCP,Duration: 240.37 sec
1752521672.036982,LongFlow,18.154.132.117,192.168.1.42,51704,TCP,Duration: 240.37 sec
1752521671.93208,LongFlow,192.168.1.42,18.154.132.106,443,TCP,Duration: 240.07 sec
1752521671.950153,LongFlow,18.154.132.106,192.168.1.42,51705,TCP,Duration: 240.07 sec
1752521686.649208,LongFlow,192.168.1.1,192.168.1.42,5353,UDP,Duration: 300.07 sec
1752521839.415614,BruteForce,192.168.1.3,192.168.1.42,50146,,Attempts: 200
1752521850.447478,PortScan,192.168.1.42,,,,Ports scanned: 300
1752521850.924257,BruteForce,192.168.1.7,192.168.1.42,50147,,Attempts: 200
1752521851.114942,PortScan,192.168.1.42,,,,Ports scanned: 300
1752521851.771626,PortScan,192.168.1.42,,,,Ports scanned: 300
1752521852.431656,PortScan,192.168.1.42,,,,Ports scanned: 300
1752521864.179854,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521864.194621,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521864.202685,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521864.210939,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521864.21502,DDoS,,192.168.1.42,,,Packets/sec: 1001
1752521864.218352,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521864.225562,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521864.233068,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521864.242552,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521864.248133,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521864.291017,DDoS,,192.168.1.42,,,Packets/sec: 1001
1752521864.309855,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521864.315718,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521864.322808,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521864.341828,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521864.348663,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521864.352623,DDoS,,192.168.1.42,,,Packets/sec: 1001
1752521864.355572,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521864.362487,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521864.371909,BruteForce,184.28.81.159,192.168.1.42,51662,,Attempts: 200
1752521869.047043,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521869.058937,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521869.06572,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521869.076239,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521869.084295,DDoS,,192.168.1.42,,,Packets/sec: 1001
1752521869.084299,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521869.093668,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521869.103057,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521869.112756,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521869.121046,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521869.131528,DDoS,,192.168.1.42,,,Packets/sec: 1001
1752521869.131532,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521869.13875,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521869.148011,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521869.158653,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521869.16618,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521869.173256,DDoS,,192.168.1.42,,,Packets/sec: 1001
1752521869.17326,BruteForce,151.101.198.248,192.168.1.42,51681,,Attempts: 200
1752521726.405143,LongFlow,192.168.1.42,18.164.174.124,443,TCP,Duration: 240.32 sec
1752521726.405047,LongFlow,18.164.174.124,192.168.1.42,51731,TCP,Duration: 240.30 sec
1752521735.75585,LongFlow,192.168.1.42,34.225.143.222,443,TCP,Duration: 300.52 sec
1752521735.755738,LongFlow,34.225.143.222,192.168.1.42,51709,TCP,Duration: 300.44 sec
1752521916.234205,BruteForce,192.168.1.3,192.168.1.42,50146,,Attempts: 200
1752521946.971686,BruteForce,192.168.1.7,192.168.1.42,50147,,Attempts: 200
1752521797.251379,LongFlow,192.168.1.15,192.168.1.42,64722,UDP,Duration: 359.63 sec
1752521797.406489,LongFlow,192.168.1.42,192.168.1.15,8008,TCP,Duration: 359.78 sec
1752521972.347507,BruteForce,192.168.1.3,192.168.1.42,50146,,Attempts: 200
1752521836.203546,LongFlow,172.66.158.149,192.168.1.42,51711,TCP,Duration: 400.84 sec
1752522018.113015,BruteForce,192.168.1.3,192.168.1.42,50146,,Attempts: 200
1752521873.923872,LongFlow,172.66.1.46,192.168.1.42,51721,TCP,Duration: 431.20 sec
1752521874.909693,LongFlow,172.67.26.165,192.168.1.42,51712,TCP,Duration: 439.15 sec
1752521875.499088,LongFlow,172.66.158.149,192.168.1.42,51719,TCP,Duration: 435.21 sec
1752521878.345107,LongFlow,192.168.1.42,104.18.0.46,443,TCP,Duration: 447.10 sec
1752521878.367346,LongFlow,104.18.0.46,192.168.1.42,51702,TCP,Duration: 447.11 sec
1752522030.077361,BruteForce,192.168.1.7,192.168.1.42,50147,,Attempts: 200
1752521918.077418,LongFlow,172.66.1.46,192.168.1.42,51720,TCP,Duration: 475.40 sec
1752521927.849008,LongFlow,172.66.1.46,192.168.1.42,51738,TCP,Duration: 410.91 sec
1752521935.520294,LongFlow,192.168.1.42,172.66.158.149,443,TCP,Duration: 500.17 sec
1752521935.538512,LongFlow,172.66.158.149,192.168.1.42,51730,TCP,Duration: 455.34 sec
1752521939.676357,LongFlow,192.168.1.42,35.186.224.31,443,UDP,Duration: 570.14 sec
1752521949.001082,LongFlow,192.168.1.42,3.168.147.67,443,TCP,Duration: 540.28 sec
1752521949.017715,LongFlow,3.168.147.67,192.168.1.42,51753,TCP,Duration: 240.28 sec
1752521949.2032,LongFlow,192.168.1.42,35.186.224.24,443,UDP,Duration: 503.57 sec
1752522104.032605,BruteForce,192.168.1.3,192.168.1.42,50146,,Attempts: 200
1752522108.696794,BruteForce,192.168.1.7,192.168.1.42,50147,,Attempts: 200
1752522109.563983,BruteForce,192.168.1.15,192.168.1.42,50161,,Attempts: 200
1752521974.361382,LongFlow,23.206.229.136,192.168.1.42,51700,TCP,Duration: 545.18 sec
1752521974.706228,LongFlow,172.66.1.46,192.168.1.42,51737,TCP,Duration: 457.86 sec
1752522008.253043,LongFlow,172.64.152.241,192.168.1.42,51584,TCP,Duration: 623.08 sec
1752522008.253044,LongFlow,104.18.38.60,192.168.1.42,51585,TCP,Duration: 623.01 sec
1752522008.233157,LongFlow,192.168.1.42,23.206.229.136,443,TCP,Duration: 579.07 sec
1752522008.251191,LongFlow,192.168.1.42,185.199.111.133,443,TCP,Duration: 577.53 sec
1752522008.251011,LongFlow,185.199.111.133,192.168.1.42,51701,TCP,Duration: 577.51 sec
1752522008.233481,LongFlow,192.168.1.42,172.66.1.46,443,TCP,Duration: 565.58 sec
1752522024.305646,LongFlow,192.168.1.42,192.168.1.30,5353,UDP,Duration: 543.90 sec
1752522196.604266,BruteForce,192.168.1.3,192.168.1.42,50146,,Attempts: 200
1752522218.17783,BruteForce,192.168.1.7,192.168.1.42,50147,,Attempts: 200
1752522145.006055,LongFlow,192.168.1.30,224.0.0.251,5353,UDP,Duration: 724.60 sec
1752522299.823749,BruteForce,192.168.1.3,192.168.1.42,50146,,Attempts: 200
1752522166.70175,LongFlow,192.168.1.1,192.168.1.42,5353,UDP,Duration: 300.03 sec
1752522326.038962,BruteForce,192.168.1.3,192.168.1.42,50146,,Attempts: 200
1752522248.797895,LongFlow,192.168.1.42,3.168.147.59,443,TCP,Duration: 240.07 sec
1752522248.815078,LongFlow,3.168.147.59,192.168.1.42,51767,TCP,Duration: 240.06 sec
1752522422.812199,BruteForce,192.168.1.3,192.168.1.42,50146,,Attempts: 200
1752522433.968377,BruteForce,192.168.1.7,192.168.1.42,50147,,Attempts: 200
1752522308.744157,LongFlow,192.168.1.42,34.102.139.130,443,TCP,Duration: 254.45 sec
1752522308.74397,LongFlow,34.102.139.130,192.168.1.42,51774,TCP,Duration: 254.43 sec
1752522519.209581,BruteForce,192.168.1.3,192.168.1.42,50146,,Attempts: 200
1752522547.284454,BruteForce,192.168.1.3,192.168.1.42,50146,,Attempts: 200
1752522549.370059,PortScan,192.168.1.42,,,,Ports scanned: 300
1752522550.024636,PortScan,192.168.1.42,,,,Ports scanned: 300
1752522550.669991,PortScan,192.168.1.42,,,,Ports scanned: 300
1752522454.618077,LongFlow,192.168.1.42,184.28.81.159,443,TCP,Duration: 1076.09 sec
1752522454.635349,LongFlow,184.28.81.159,192.168.1.42,51662,TCP,Duration: 1076.09 sec
1752522609.940415,BruteForce,192.168.1.7,192.168.1.42,50147,,Attempts: 200
1752522469.057062,LongFlow,151.101.198.248,192.168.1.42,51681,TCP,Duration: 1086.01 sec
1752522473.405057,LongFlow,192.168.1.42,35.186.224.31,443,TCP,Duration: 1028.24 sec
1752522473.404755,LongFlow,35.186.224.31,192.168.1.42,51722,TCP,Duration: 1028.23 sec
1752522637.28128,BruteForce,192.168.1.3,192.168.1.42,50146,,Attempts: 200
1752522489.277628,LongFlow,192.168.1.42,151.101.198.248,443,TCP,Duration: 1106.25 sec
1752522517.277049,LongFlow,192.168.1.23,224.0.0.251,5353,UDP,Duration: 1079.94 sec
1752522517.482015,LongFlow,192.168.1.42,192.168.1.23,5353,UDP,Duration: 320.78 sec
1752522548.79288,LongFlow,192.168.1.42,3.168.147.67,443,TCP,Duration: 240.07 sec
1752522548.810724,LongFlow,3.168.147.67,192.168.1.42,51787,TCP,Duration: 240.07 sec
1752522713.11184,BruteForce,192.168.1.7,192.168.1.42,50147,,Attempts: 200
1752522733.388945,BruteForce,192.168.1.3,192.168.1.42,50146,,Attempts: 200
1752522585.165697,LongFlow,192.168.1.42,140.82.114.25,443,TCP,Duration: 1083.27 sec
1752522585.244968,LongFlow,140.82.114.25,192.168.1.42,51736,TCP,Duration: 1081.51 sec
1752522836.020238,BruteForce,192.168.1.3,192.168.1.42,50146,,Attempts: 200
1752522900.292843,BruteForce,192.168.1.3,192.168.1.42,50146,,Attempts: 200
1752522944.541646,BruteForce,192.168.1.42,104.18.32.47,443,,Attempts: 200
1752522944.802319,BruteForce,104.18.32.47,192.168.1.42,51829,,Attempts: 200
1752522946.096475,BruteForce,192.168.1.3,192.168.1.42,50146,,Attempts: 200
1752522960.713673,BruteForce,104.18.32.47,192.168.1.42,51829,,Attempts: 200
1752522826.687492,LongFlow,192.168.1.1,192.168.1.42,5353,UDP,Duration: 479.99 sec
1752522981.299724,BruteForce,192.168.1.42,104.18.32.47,443,,Attempts: 200
1752522848.796689,LongFlow,192.168.1.42,3.168.147.17,443,TCP,Duration: 240.07 sec
1752522848.813257,LongFlow,3.168.147.17,192.168.1.42,51803,TCP,Duration: 240.07 sec
1752523036.710573,BruteForce,192.168.1.7,192.168.1.42,50147,,Attempts: 200
1752522889.677789,LongFlow,192.168.1.42,35.186.224.31,443,UDP,Duration: 570.14 sec
1752523046.601386,BruteForce,192.168.1.3,192.168.1.42,50146,,Attempts: 200
1752522900.320295,LongFlow,172.67.26.165,192.168.1.42,51729,TCP,Duration: 1423.41 sec
1752523078.712648,BruteForce,142.250.176.4,192.168.1.42,55990,,Attempts: 200
1752523078.763916,BruteForce,142.250.176.4,192.168.1.42,55990,,Attempts: 200
1752523079.473793,BruteForce,142.250.176.4,192.168.1.42,55990,,Attempts: 200
1752523080.029917,BruteForce,192.168.1.42,142.250.176.4,443,,Attempts: 200
1752523080.101452,BruteForce,142.250.176.4,192.168.1.42,55990,,Attempts: 200
1752523088.151619,BruteForce,142.250.176.4,192.168.1.42,55990,,Attempts: 200
1752523088.923092,BruteForce,142.250.176.4,192.168.1.42,55990,,Attempts: 200
1752523089.148709,BruteForce,192.168.1.42,142.250.176.4,443,,Attempts: 200
1752523089.319922,BruteForce,142.250.176.4,192.168.1.42,55990,,Attempts: 200
1752523091.782771,DDoS,,192.168.1.42,,,Packets/sec: 1001
1752523091.782774,BruteForce,151.101.198.219,192.168.1.42,51855,,Attempts: 200
1752523091.808188,BruteForce,104.17.148.22,192.168.1.42,51849,,Attempts: 200
1752523091.819153,BruteForce,151.101.198.219,192.168.1.42,51855,,Attempts: 200
1752523091.843414,BruteForce,151.101.198.219,192.168.1.42,51855,,Attempts: 200
1752523091.866563,BruteForce,151.101.198.219,192.168.1.42,51855,,Attempts: 200
1752523091.898452,DDoS,,192.168.1.42,,,Packets/sec: 1001
1752523091.900787,BruteForce,151.101.198.219,192.168.1.42,51855,,Attempts: 200
1752523092.486444,BruteForce,151.101.198.219,192.168.1.42,51855,,Attempts: 200
1752523092.524353,BruteForce,172.66.171.133,192.168.1.42,51869,,Attempts: 200
1752523092.544429,DDoS,,192.168.1.42,,,Packets/sec: 1001
1752523093.573679,BruteForce,192.168.1.42,192.168.1.1,53,,Attempts: 200
1752523093.578702,BruteForce,142.250.72.136,192.168.1.42,51858,,Attempts: 200
1752523093.578703,DDoS,,192.168.1.42,,,Packets/sec: 1001
1752523094.41043,BruteForce,192.168.1.42,130.211.23.194,443,,Attempts: 200
1752523095.982396,BruteForce,151.101.198.248,192.168.1.42,51946,,Attempts: 200
1752523095.997548,Exfiltration,151.101.198.248,,,,Total bytes sent: 10001333.0
1752523096.009139,BruteForce,151.101.198.248,192.168.1.42,51946,,Attempts: 200
1752523096.044852,BruteForce,151.101.198.248,192.168.1.42,51946,,Attempts: 200
1752523096.069769,BruteForce,151.101.198.248,192.168.1.42,51946,,Attempts: 200
1752523096.096198,DDoS,,192.168.1.42,,,Packets/sec: 1001
1752523096.099555,BruteForce,151.101.198.248,192.168.1.42,51946,,Attempts: 200
1752523096.122253,BruteForce,151.101.198.248,192.168.1.42,51946,,Attempts: 200
1752523096.143814,BruteForce,151.101.198.248,192.168.1.42,51946,,Attempts: 200
1752523096.169179,BruteForce,151.101.198.248,192.168.1.42,51946,,Attempts: 200
1752523096.194822,BruteForce,151.101.198.248,192.168.1.42,51946,,Attempts: 200
1752523096.218101,DDoS,,192.168.1.42,,,Packets/sec: 1001
1752523096.219899,BruteForce,151.101.198.248,192.168.1.42,51946,,Attempts: 200
1752523096.242153,BruteForce,151.101.198.248,192.168.1.42,51946,,Attempts: 200
1752523096.269747,BruteForce,151.101.198.248,192.168.1.42,51946,,Attempts: 200
1752523096.291931,BruteForce,151.101.198.248,192.168.1.42,51946,,Attempts: 200
1752523096.317471,BruteForce,151.101.198.248,192.168.1.42,51946,,Attempts: 200
1752523106.433623,BruteForce,142.250.176.4,192.168.1.42,55990,,Attempts: 200
1752523114.445699,BruteForce,192.168.1.42,34.102.139.130,443,,Attempts: 200
1752523121.312682,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.371955,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.382258,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.429854,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.436168,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.436169,DDoS,,52.239.244.228,,,Packets/sec: 1001
1752523121.446547,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.491522,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.498972,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.505935,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.515837,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.515838,DDoS,,52.239.244.228,,,Packets/sec: 1001
1752523121.523263,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.533576,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.558406,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.595958,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.63429,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.634301,DDoS,,52.239.244.228,,,Packets/sec: 1001
1752523121.678164,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.706998,BruteForce,52.239.244.228,192.168.1.42,51957,,Attempts: 200
1752523121.714342,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.745326,BruteForce,52.239.244.228,192.168.1.42,51956,,Attempts: 200
1752523121.752225,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.792131,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.833177,Exfiltration,192.168.1.42,,,,Total bytes sent: 10000575
1752523121.851475,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.853992,DDoS,,52.239.244.228,,,Packets/sec: 1001
1752523121.887202,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.956213,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523121.977323,DDoS,,192.168.1.42,,,Packets/sec: 1001
1752523122.025842,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523122.055424,BruteForce,52.239.244.228,192.168.1.42,51957,,Attempts: 200
1752523122.075046,BruteForce,52.239.244.228,192.168.1.42,51956,,Attempts: 200
1752523122.135675,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523122.145477,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523122.1455,DDoS,,52.239.244.228,,,Packets/sec: 1001
1752523122.146969,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523122.157347,BruteForce,52.239.244.228,192.168.1.42,51958,,Attempts: 200
1752523122.200464,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523122.289658,BruteForce,52.239.244.228,192.168.1.42,51957,,Attempts: 200
1752523122.301889,BruteForce,192.168.1.42,52.239.244.228,443,,Attempts: 200
1752523122.343302,BruteForce,52.239.244.228,192.168.1.42,51956,,Attempts: 200
